Date,Name,Symbol,Market Cap ($),Price ($),Circulating Supply ($),Volume (24hr) ($),% 7d
2021-01-24,Litecoin,LTC,9387244667.67,141.48,66351591,4972171240.37,-0.67
2021-01-24,Bitcoin Cash,BCH,8201974858.11,440.1,18636475,3869930797.46,-8.08
2021-01-24,Binance Coin,BNB,6472081159.88,41.88,154532785,450486065.74,-8.32
2021-01-31,Bitcoin,BTC,616452744533.28,33114.36,18615875,52754542671.38,2.55
2021-01-31,Ethereum,ETH,150543956657.3,1314.99,114483295,25198853580.84,-5.51
2021-01-31,Tether,USDT,26451988954.48,1.001,26430641890,101327508211.51,-0.06
2021-01-31,XRP,XRP,22353042408.26,0.492,45404028640,24394851755.58,80.0
2021-01-31,Polkadot,DOT,14603207739.22,16.12,905832287,2540474629.04,-10.44
2021-01-31,Cardano,ADA,10730622858.42,0.345,31112484646,2455679992.05,-2.54
2021-01-31,Chainlink,LINK,9129983491.14,22.6,404009556,2692563296.14,-8.52
2021-01-31,Litecoin,LTC,8602571147.43,129.57,66392815,4539387378.35,-8.42
2021-01-31,Bitcoin Cash,BCH,7452675943.77,399.77,18642413,3699019612.12,-9.16
2021-01-31,Binance Coin,BNB,6842092372.86,44.28,154532785,512545443.39,5.72
2021-02-07,Bitcoin,BTC,724478833211.1,38903.44,18622487,65500641143.12,17.48
2021-02-07,Ethereum,ETH,184955254624.65,1614.23,114578160,39889440150.91,22.76
2021-02-07,Tether,USDT,28640986238.57,1.001,28606332458,130348566846.52,0.04
2021-02-07,Cardano,ADA,20634977898.63,0.663,31112484646,11252055619.87,92.3
2021-02-07,XRP,XRP,18976956806.59,0.418,45404028640,7495069764.55,-15.1
2021-02-07,Polkadot,DOT,17972785450.43,19.79,908009247,3038407999.38,22.78
2021-02-07,Binance Coin,BNB,10599484196.39,68.59,154532785,1493688264.6,54.92
2021-02-07,Chainlink,LINK,10052631510.17,24.79,405509556,2772921168.59,9.7
2021-02-07,Litecoin,LTC,10041267657.73,151.14,66436829,6884924122.5,16.65
2021-02-07,Dogecoin,DOGE,10105792829.48,0.079,128275738389,14261024073.31,111.8
2021-02-14,Bitcoin,BTC,907551330153.22,48717.29,18628937,71248675228.22,25.23
2021-02-14,Ethereum,ETH,206994111569.56,1805.08,114672839,31439114899.57,11.82
2021-02-14,Tether,USDT,32031576069.7,1.001,32007698002,138353850761.13,-0.05
2021-02-14,XRP,XRP,26978760718.16,0.594,45404028640,10460949240.48,42.17
2021-02-14,Cardano,ADA,26396411404.87,0.848,31112484646,7159401195.16,27.92
2021-02-14,Polkadot,DOT,24608750492.5,27.1,908214906,3550653217.48,36.89
2021-02-14,Binance Coin,BNB,21082369583.06,136.43,154532785,2312597445.34,98.9
2021-02-14,Litecoin,LTC,14256947120.62,214.43,66487567,12902511398.51,41.88
2021-02-14,Chainlink,LINK,13549479222.07,33.29,407009556,4767351610.51,34.29
2021-02-14,Bitcoin Cash,BCH,13506911307.47,724.02,18655550,14673194770.75,62.64
2021-02-21,Bitcoin,BTC,1072421529570.02,57539.94,18637862,51897585190.58,18.11
2021-02-21,Ethereum,ETH,222227107888.83,1935.6,114810388,23626547717.45,7.23
2021-02-21,Binance Coin,BNB,45420831168.45,293.92,154532785,8505963718.53,115.44
2021-02-21,Polkadot,DOT,36242864920.83,39.7,913005243,3721239426.56,46.5
2021-02-21,Tether,USDT,34895372107.19,1.0,34883796222,102446076715.28,-0.04
2021-02-21,Cardano,ADA,34239897894.76,1.1,31112484646,7042361463.64,29.71
2021-02-21,XRP,XRP,24906840533.95,0.549,45404028640,6569716152.88,-7.68
2021-02-21,Litecoin,LTC,15119642134.26,227.23,66538538,6934669818.28,5.97
2021-02-21,Chainlink,LINK,13951721504.7,34.15,408509556,1768919687.65,2.59
2021-02-21,Bitcoin Cash,BCH,13206381300.99,707.59,18663825,5369155548.31,-2.27
2021-02-28,Bitcoin,BTC,841428977514.57,45137.77,18641350,53443887450.79,-21.55
2021-02-28,Ethereum,ETH,162650415374.43,1416.05,114862145,27637026080.32,-26.84
2021-02-28,Cardano,ADA,40696967234.71,1.308,31112484646,15732556180.22,18.86
2021-02-28,Tether,USDT,35051423319.75,1.002,34977434546,106489914974.57,0.18
2021-02-28,Binance Coin,BNB,32386116331.48,209.57,154532785,3129699002.57,-28.7
2021-02-28,Polkadot,DOT,30723422512.25,33.61,914190151,4567616883.15,-15.34
2021-02-28,XRP,XRP,18840545903.33,0.415,45404028640,4325860134.43,-24.36
2021-02-28,Litecoin,LTC,10978655640.65,164.93,66566688,5945000100.92,-27.42
2021-02-28,Chainlink,LINK,10112284118.01,24.66,410009556,2019851812.52,-27.78
2021-02-28,Stellar,XLM,9159071308.05,0.407,22523179943,1888502989.5,-18.47
2021-03-07,Bitcoin,BTC,954880954584.64,51206.69,18647581,43137459377.73,13.45
2021-03-07,Ethereum,ETH,198088541069.55,1723.15,114956971,23809935410.13,21.69
2021-03-07,Binance Coin,BNB,37115563234.61,240.18,154532785,5081569246.63,14.6
2021-03-07,Tether,USDT,36472973681.61,1.0,36461381803,70107811560.87,-0.18
2021-03-07,Cardano,ADA,36209148044.41,1.133,31948309441,4204795553.57,-13.36
2021-03-07,Polkadot,DOT,32235883114.92,35.19,916087270,1607577505.58,4.71
2021-03-07,XRP,XRP,21197655054.81,0.467,45404028640,2364586464.2,12.51
2021-03-07,Uniswap,UNI,17864556536.12,34.28,521162962,1593346979.08,54.48
2021-03-07,Litecoin,LTC,12707914232.95,190.76,66617600,3541357558.34,15.66
2021-03-07,Chainlink,LINK,11747862015.92,28.55,411509556,1305530074.24,15.75
2021-03-14,Bitcoin,BTC,1106226132524.59,59302.32,18654012,43901225563.85,15.81
2021-03-14,Ethereum,ETH,213370626929.98,1854.56,115051615,19344589210.88,7.63
2021-03-14,Binance Coin,BNB,40895052331.8,264.64,154532785,2044273969.56,10.18
2021-03-14,Tether,USDT,38235568474.54,1.0,38243573409,83527066354.32,-0.05
2021-03-14,Cardano,ADA,33838166627.22,1.059,31948309441,3738147940.13,-6.55
2021-03-14,Polkadot,DOT,33665914792.94,36.58,920355510,1640191647.25,3.95
2021-03-14,XRP,XRP,20073643665.36,0.442,45404028640,2509435799.58,-5.3
2021-03-14,Uniswap,UNI,16067786777.55,30.8,521748766,558846418.29,-10.16
2021-03-14,Litecoin,LTC,14350314678.57,215.3,66653852,4537627843.79,12.86
2021-03-14,Chainlink,LINK,11890307546.33,28.79,413009556,1062176148.81,0.84
2021-03-21,Bitcoin,BTC,1073480856312.03,57523.42,18661631,51943414539.37,-3.0
2021-03-21,Ethereum,ETH,205934626381.21,1788.22,115161988,22977404620.4,-3.58
2021-03-21,Binance Coin,BNB,40933596276.01,264.89,154532785,1718563710.98,0.09
2021-03-21,Tether,USDT,39706127967.31,1.001,39655367576,75434025575.31,0.15
2021-03-21,Cardano,ADA,37991018691.37,1.189,31948309441,4064084726.69,12.27
2021-03-21,Polkadot,DOT,33946390268.72,36.79,922616461,1930244844.86,0.59
2021-03-21,XRP,XRP,23602621698.97,0.52,45404028640,5539749484.47,17.58
2021-03-21,Uniswap,UNI,17057432330.1,32.68,521893382,488482019.0,6.13
2021-03-21,Litecoin,LTC,13104314652.02,196.43,66713152,2758761603.78,-8.76
2021-03-21,Chainlink,LINK,12133871198.31,29.27,414509556,969809465.23,1.68
2021-03-28,Bitcoin,BTC,1044446559059.05,55950.75,18667250,47686580917.99,-2.73
2021-03-28,Ethereum,ETH,194913443083.05,1691.36,115240935,16599472937.88,-5.42
2021-03-28,Binance Coin,BNB,41598879255.91,269.19,154532785,2527142068.75,1.63
2021-03-28,Tether,USDT,40500517196.83,1.001,40475941170,69313550903.74,-0.07
2021-03-28,Cardano,ADA,38054391213.0,1.191,31948309441,2397009015.72,0.17
2021-03-28,Polkadot,DOT,29845818892.46,32.3,924079445,1138942373.37,-12.22
2021-03-28,XRP,XRP,25006533341.53,0.551,45404028640,2795107714.91,5.95
2021-03-28,Uniswap,UNI,14532441592.39,27.84,521996292,412582101.22,-14.82
2021-03-28,THETA,THETA,12938681239.76,12.94,1000000000,726488121.18,34.81
2021-03-28,Litecoin,LTC,12351098573.27,185.03,66752415,2162823814.55,-5.8
2021-04-04,Bitcoin,BTC,1097232660348.16,58758.56,18673581,50749662969.7,5.02
2021-04-04,Ethereum,ETH,241411837678.0,2093.12,115335723,26006501901.85,23.75
2021-04-04,Binance Coin,BNB,54337497318.26,351.62,154532785,3200674445.52,30.62
2021-04-04,Tether,USDT,42503862983.73,1.003,42359752850,99459708393.33,0.28
2021-04-04,Polkadot,DOT,41344587411.55,44.65,925924767,3120632808.86,38.25
2021-04-04,Cardano,ADA,38063850600.58,1.191,31948309441,2166855013.88,0.02
2021-04-04,XRP,XRP,29364108460.54,0.647,45404028640,4613898769.21,17.43
2021-04-04,Uniswap,UNI,16219657547.08,31.07,522110657,457926442.94,11.59
2021-04-04,Litecoin,LTC,13620356609.06,204.04,66752415,2866830148.91,10.28
2021-04-04,Chainlink,LINK,12924960735.92,30.96,417509556,1148273070.19,15.96
2021-04-11,Bitcoin,BTC,1124635848775.45,60204.96,18680118,46280252580.42,2.46
2021-04-11,Ethereum,ETH,249059103191.91,2157.66,115430348,19692836132.1,3.08
2021-04-11,Binance Coin,BNB,81189295175.02,525.39,154532785,5697422904.17,49.42
2021-04-11,XRP,XRP,61773544985.42,1.36,45404028640,21224874412.44,110.37
2021-04-11,Tether,USDT,44521618210.48,1.002,44424922421,100277986731.64,-0.12
2021-04-11,Cardano,ADA,40470031448.36,1.267,31948309441,3636786442.55,6.32
2021-04-11,Polkadot,DOT,38470489156.56,41.42,928713982,1534168401.58,-7.23
2021-04-11,Litecoin,LTC,16930713065.35,253.63,66752415,6786514964.5,24.3
2021-04-11,Uniswap,UNI,15689099387.79,29.98,523334542,447643489.1,-3.5
2021-04-11,Chainlink,LINK,14212461608.28,33.92,419009556,1365984050.5,9.57
2021-04-18,Bitcoin,BTC,1050445401609.72,56216.19,18685818,97468872758.37,-6.63
2021-04-18,Ethereum,ETH,258444691650.46,2237.14,115524748,50696368717.74,3.68
2021-04-18,Binance Coin,BNB,73806479141.25,481.03,153432897,6711806048.49,-8.44
2021-04-18,XRP,XRP,63837977820.22,1.406,45404028640,22933939681.62,3.34
2021-04-18,Tether,USDT,48080200312.27,1.0,48075190515,226468468195.48,-0.21
2021-04-18,Dogecoin,DOGE,41417581075.57,0.32,129237971710,23464350388.44,329.31
2021-04-18,Cardano,ADA,40750096835.49,1.276,31948309441,7454680286.47,0.69
2021-04-18,Polkadot,DOT,34770061976.39,37.35,930989386,5942657693.87,-9.84
2021-04-18,Litecoin,LTC,18230006101.38,273.1,66752415,13129808269.06,7.67
2021-04-18,Bitcoin Cash,BCH,18070348498.02,965.68,18712513,11408448670.97,38.63
2021-04-25,Bitcoin,BTC,915955943256.31,49004.25,18691356,46117114240.1,-12.83
2021-04-25,Ethereum,ETH,267780847560.75,2316.06,115619149,31814355546.06,3.53
2021-04-25,Binance Coin,BNB,77495435715.04,505.08,153432897,3419309602.69,5.0
2021-04-25,Tether,USDT,49961963196.98,1.0,49965254439,91733321073.75,-0.02
2021-04-25,XRP,XRP,46868572792.79,1.032,45404028640,8573604939.48,-26.58
2021-04-25,Cardano,ADA,34767757835.28,1.088,31948309441,2465672138.12,-14.68
2021-04-25,Dogecoin,DOGE,32477418138.13,0.251,129334992638,6849914674.94,-21.64
2021-04-25,Polkadot,DOT,27761506661.59,29.76,932768271,1620694353.05,-20.31
2021-04-25,Uniswap,UNI,17736838127.63,33.89,523384244,1068206314.09,6.75
2021-04-25,Litecoin,LTC,14928033321.88,223.63,66752415,3703413398.11,-18.11
2021-05-02,Bitcoin,BTC,1058862005057.49,56631.08,18697543,38177405335.16,15.56
2021-05-02,Ethereum,ETH,341593133885.93,2952.06,115713634,28032013046.65,27.46
2021-05-02,Binance Coin,BNB,95450760763.81,622.1,153432897,3765184550.88,23.17
2021-05-02,XRP,XRP,70950198082.14,1.563,45404028640,6933641360.86,51.38
2021-05-02,Tether,USDT,51788836339.95,1.0,51781989851,87140031399.53,0.02
2021-05-02,Dogecoin,DOGE,48672985630.28,0.376,129433561915,8040406917.81,49.75
2021-05-02,Cardano,ADA,42389411930.29,1.327,31948309441,1994291745.91,21.92
2021-05-02,Polkadot,DOT,34253692068.17,36.65,934500915,1423486755.47,23.16
2021-05-02,Uniswap,UNI,22153449417.44,42.33,523384244,1047562019.37,24.9
2021-05-02,Bitcoin Cash,BCH,18250673622.11,974.66,18725256,2712905991.91,28.63
2021-05-09,Bitcoin,BTC,1089244557675.55,58232.32,18705156,65906690347.3,2.83
2021-05-09,Ethereum,ETH,454991994900.06,3928.84,115808088,50568290277.97,33.09
2021-05-09,Binance Coin,BNB,101607648677.76,662.23,153432897,4321052942.57,6.45
2021-05-09,Dogecoin,DOGE,73841942943.12,0.57,129531248765,46138063928.31,51.6
2021-05-09,Cardano,ADA,56566463236.9,1.771,31948309441,8065503275.69,33.44
2021-05-09,Tether,USDT,55539697236.75,1.0,55536494298,177124716915.74,-0.01
2021-05-09,XRP,XRP,53901564261.5,1.535,35108326973,8243079607.25,-1.75
2021-05-09,Polkadot,DOT,37754263203.32,40.31,936531906,2294525691.73,9.98
2021-05-09,Bitcoin Cash,BCH,26759773845.5,1428.53,18732400,5982135477.45,46.57
2021-05-09,Litecoin,LTC,25796522602.13,386.45,66752415,9835832551.76,43.61
2021-05-16,Bitcoin,BTC,869279076502.07,46456.06,18711856,64047871555.0,-20.22
2021-05-16,Ethereum,ETH,415801534961.89,3587.51,115902666,47359478733.83,-8.69
2021-05-16,Binance Coin,BNB,86356615319.47,562.83,153432897,4047395255.16,-15.01
2021-05-16,Cardano,ADA,73772243227.06,2.309,31948309441,12524150427.14,30.42
2021-05-16,Dogecoin,DOGE,66742824281.73,0.515,129624091405,9541552063.81,-9.68
2021-05-16,Tether,USDT,58308356800.72,1.0,58309798199,156189820298.34,-0.01
2021-05-16,XRP,XRP,50998556787.34,1.453,35108326973,12405363634.24,-5.39
2021-05-16,Polkadot,DOT,40009764155.32,42.63,938502097,4268621267.36,5.75
2021-05-16,Internet Computer,ICP,27899431823.6,225.09,123949678,362549389.9,0.0
2021-05-16,Bitcoin Cash,BCH,21901141021.21,1168.73,18739281,5122033902.98,-18.19
2021-05-23,Bitcoin,BTC,650686270744.27,34770.58,18713700,78469274360.73,-25.15
2021-05-23,Ethereum,ETH,244704904961.25,2109.58,115996986,56005721976.73,-41.2
2021-05-23,Tether,USDT,59533859940.62,1.002,59434391387,166357484551.63,0.17
2021-05-23,Cardano,ADA,42345452943.9,1.325,31948309441,9297651822.65,-42.6
2021-05-23,Binance Coin,BNB,40344516407.09,262.95,153432897,5336233745.55,-53.28
2021-05-23,Dogecoin,DOGE,39963404928.93,0.308,129721566471,7143545370.99,-40.17
2021-05-23,XRP,XRP,36770599361.44,0.797,46135372183,10816054413.04,-45.13
2021-05-23,Internet Computer,ICP,17924544700.77,144.61,123949678,611510637.39,-35.75
2021-05-23,Polkadot,DOT,16949899549.34,18.03,940123359,6002858935.74,-57.71
2021-05-23,USD Coin,USDC,14386222481.21,1.0,14380157844,5171953965.05,0.03
2021-05-30,Bitcoin,BTC,667976638398.14,35678.13,18722300,31646080921.32,2.61
2021-05-30,Ethereum,ETH,277492990926.56,2390.31,116091024,25876619427.51,13.31
2021-05-30,Tether,USDT,61742398035.71,1.0,61738511498,76081689608.34,-0.16
2021-05-30,Cardano,ADA,50391384963.26,1.577,31948309441,4974774760.29,19.0
2021-05-30,Binance Coin,BNB,49985988837.23,325.78,153432897,3246314972.74,23.9
2021-05-30,XRP,XRP,41834196844.25,0.907,46143602688,4077064725.02,13.75
2021-05-30,Dogecoin,DOGE,39232589725.88,0.302,129813129789,1929947932.87,-1.9
2021-05-30,USD Coin,USDC,22421676957.19,1.0,22432927813,2190418516.57,-0.09
2021-05-30,Polkadot,DOT,19308719941.87,20.47,943085463,1947583707.86,13.56
2021-05-30,Uniswap,UNI,14562759375.83,25.74,565708400,782067311.97,52.9
2021-06-06,Bitcoin,BTC,671652557855.13,35862.38,18728612,28913440584.92,0.52
2021-06-06,Ethereum,ETH,315453931557.77,2715.09,116185328,25311639413.72,13.59
2021-06-06,Tether,USDT,62298516610.6,1.001,62246255385,54108953419.13,0.08
2021-06-06,Binance Coin,BNB,60424976235.95,393.82,153432897,2101917654.52,20.88
2021-06-06,Cardano,ADA,53617195304.14,1.678,31948309441,1748045654.76,6.4
2021-06-06,Dogecoin,DOGE,48302113585.76,0.372,129911764841,1836611411.12,23.02
2021-06-06,XRP,XRP,43625920334.92,0.945,46151013329,2308242806.66,4.27
2021-06-06,USD Coin,USDC,23003536496.45,1.001,22990271580,1383139176.99,0.11
2021-06-06,Polkadot,DOT,22881676131.14,24.2,945461319,1187622849.35,18.21
2021-06-06,Uniswap,UNI,14639766964.58,25.91,564969717,333386144.48,0.66
2021-06-13,Bitcoin,BTC,732465659891.77,39097.86,18734162,40669112837.87,9.02
2021-06-13,Ethereum,ETH,291673894434.5,2508.39,116279249,27092945369.98,-7.61
2021-06-13,Tether,USDT,62574982573.8,1.0,62591701539,62855843707.98,-0.11
2021-06-13,Binance Coin,BNB,56256011121.22,366.65,153432897,2171880358.78,-6.9
2021-06-13,Cardano,ADA,49783857547.19,1.558,31946342227,2785908999.81,-7.14
2021-06-13,Dogecoin,DOGE,42172193661.72,0.324,130007902538,1484851447.18,-12.76
2021-06-13,XRP,XRP,40792805237.04,0.883,46189574356,3059837086.14,-6.57
2021-06-13,USD Coin,USDC,23641140562.15,1.0,23649890102,1731376605.73,-0.09
2021-06-13,Polkadot,DOT,21016241301.27,22.08,951980573,1233102638.19,-8.78
2021-06-13,Uniswap,UNI,13386217335.99,23.27,575149653,408171936.66,-10.18
2021-06-20,Bitcoin,BTC,668968868769.75,35698.3,18739518,36664034054.41,-8.7
2021-06-20,Ethereum,ETH,261416943133.96,2246.36,116373340,22535930423.06,-10.45
2021-06-20,Tether,USDT,62631120301.17,1.001,62576335047,57176763747.27,0.11
2021-06-20,Binance Coin,BNB,52177493482.09,340.07,153432897,1756674565.4,-7.25
2021-06-20,Cardano,ADA,45657297092.32,1.429,31946328269,2319196951.55,-8.29
2021-06-20,Dogecoin,DOGE,36545750821.57,0.281,130102210569,1963503799.66,-13.4
2021-06-20,XRP,XRP,35873098743.8,0.776,46205772880,3068578655.98,-12.09
2021-06-20,USD Coin,USDC,24440364970.14,1.001,24416881481,2004269887.07,0.13
2021-06-20,Polkadot,DOT,19717389790.59,20.67,953804292,1309501355.61,-6.36
2021-06-20,Uniswap,UNI,11967307035.91,20.81,575171206,368331090.48,-10.6
2021-06-27,Bitcoin,BTC,649461677014.11,34649.64,18743675,35511640893.97,-2.94
2021-06-27,Ethereum,ETH,230473556118.34,1978.89,116465803,19885474742.15,-11.91
2021-06-27,Tether,USDT,62565275501.32,1.001,62525151502,53158745469.26,-0.02
2021-06-27,Binance Coin,BNB,44582539627.56,290.57,153432897,1521388055.74,-14.56
2021-06-27,Cardano,ADA,42654792252.72,1.335,31946328269,2371576550.82,-6.58
2021-06-27,Dogecoin,DOGE,34431598885.98,0.264,130200947235,2167521670.48,-5.86
